State,City,Name,Language,Time(IST),Area,Price,Capacity,Booked
Kerala,Kuravilangad,"BMS|BoscoCinemasKuravilangad",Malayalam,11:00,Platinum3D,₹330,10,0
Kerala,Muvattupuzha,"BMS|LakshmiCinemasCantonMallMuvattupuzha",Malayalam,11:00,Gold,₹150,121,2
Kerala,Trivandrum,"BMS|KairaliSreeNilaRgbLaser4KDolbyAtmos",Tamil,11:00,Platinum,₹125,443,37
Kerala,Trivandrum,"BMS|SreePadmanabhaTheatre4KEastFort",Tamil,11:00,SClassRecliner,₹300,12,0
Kerala,Trivandrum,"BMS|SreePadmanabhaTheatre4KEastFort",Tamil,11:00,Balcony,₹150,229,0
Kerala,Trivandrum,"BMS|SreePadmanabhaTheatre4KEastFort",Tamil,11:00,FirstCircle,₹140,168,0
Kerala,Ottapalam,"BMS|LakshmiPicturePalace",Malayalam,11:00,FirstClass,₹130,146,4
Kerala,Kalladikode,"BMS|BalaCinemasDolbyAtmosLaserTrippleBeam3D",Malayalam,11:00,Platinum3D,₹190,17,3
Kerala,Kalladikode,"BMS|BalaCinemasDolbyAtmosLaserTrippleBeam3D",Malayalam,11:00,Gold3D,₹140,209,5
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Malayalam,11:00,Executive1,₹174.25,23,0
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Malayalam,11:00,Deluxe,₹149.15,501,80
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Hindi,11:00,Executive1,₹174.25,8,0
Kerala,Kochi,"BMS|EvmCinemaAC4KRgbLaser3DPerumbavoor",Hindi,11:00,Deluxe,₹149.15,390,74
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,11:00,Recliner,₹310,13,0
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,11:00,Platinum,₹180,72,16
Kerala,Muvattupuzha,"BMS|AashirvadCineplexxGrandCentreMallMuvattupuzha",Malayalam,11:00,Gold,₹160,106,4
Kerala,Kozhinjampara,"BMS|GeethaCinemax2K3DKozhinjampara",Tamil,11:00,Standard,₹110,63,0
Kerala,Kozhinjampara,"BMS|GeethaCinemax2K3DKozhinjampara",Tamil,11:00,Standard,₹110,168,0
Kerala,Alappuzha,"BMS|EvmGrandCinemaCherthala",Malayalam,11:00,Platinum,₹170,91,0
Kerala,Alappuzha,"BMS|EvmGrandCinemaCherthala",Malayalam,11:00,Gold,₹150,280,20
Kerala,Thiruvalla,"BMS|NewJacobsCinemasThiruvalla",Malayalam,11:00,Platinum,₹110,98,0
Kerala,Thiruvalla,"BMS|NewJacobsCinemasThiruvalla",Malayalam,11:00,Gold,₹100,188,2
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,11:00,Platinum,₹140,84,7
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,11:00,Gold,₹110,402,15
Kerala,Thalayolaparambu,"BMS|MyCinemasThalayolaparambuKerala",Malayalam,11:00,Executive,₹80,88,0
Kerala,Pala,"BMS|UniversalTheatreAC4K3DDolby71SoundPala",Malayalam,11:00,Balcony3D,₹230,100,0
Kerala,Pala,"BMS|UniversalTheatreAC4K3DDolby71SoundPala",Malayalam,11:00,RoyalCircle3D,₹130,413,2
Kerala,Kochi,"BMS|AashirvadCineplexxPerumbavoor",Malayalam,11:00,Platinum,₹165,116,13
Kerala,Kochi,"BMS|AashirvadCineplexxPerumbavoor",Malayalam,11:00,Gold,₹140,260,20
Kerala,Nooranad,"BMS|SwathyScreensNooranad",Malayalam,11:00,Premium3D,₹180,310,32
Kerala,Nooranad,"BMS|SwathyScreensNooranad",Malayalam,11:00,RedPlus3D,₹230,24,3
Kerala,Kayamkulam,"BMS|SvCinemasKayamkulam",Malayalam,11:00,Standard3D,₹180,122,0
Kerala,Thamarassery,"BMS|CityMallCinemasThamarassery",Malayalam,11:00,Platinum,₹260,8,0
Kerala,Thamarassery,"BMS|CityMallCinemasThamarassery",Malayalam,11:00,Gold,₹160,102,2
Kerala,Shoranur,"BMS|MLalAashirvadCineplexxShoranur",Malayalam,11:00,Recliner,₹350,27,3
Kerala,Shoranur,"BMS|MLalAashirvadCineplexxShoranur",Malayalam,11:00,Sofa,₹200,82,10
Kerala,Shoranur,"BMS|MLalAashirvadCineplexxShoranur",Malayalam,11:00,Platinum,₹140,308,11
Kerala,Thrissur,"BMS|SreelakshmiCinemaAmballur4K2KLaserProjection",Malayalam,11:00,Platinum,₹150,277,5
Kerala,Manjeri,"BMS|DevakiCinemaxManjeri",Malayalam,11:00,Balcony,₹150,120,82
Kerala,Manjeri,"BMS|DevakiCinemaxManjeri",Malayalam,11:00,FirstClass,₹100,279,242
Kerala,Edappal,"BMS|SaradaMoviesEdappal",Malayalam,11:00,Platinum,₹110,270,6
Kerala,Pulluvila,"BMS|SaMultiplex4KDolbyAtmosPulluvila",Malayalam,11:00,Platinum,₹250,26,0
Kerala,Pulluvila,"BMS|SaMultiplex4KDolbyAtmosPulluvila",Malayalam,11:00,Gold,₹150,216,12
Kerala,Thalayolaparambu,"BMS|NiceMovieHouseThalayolaparambu",Malayalam,11:00,Balcony,₹140,82,4
Kerala,Thalayolaparambu,"BMS|NiceMovieHouseThalayolaparambu",Malayalam,11:00,FirstClass,₹100,404,9
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,11:00,Sofa,₹250,46,0
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,11:00,Platinum,₹150,130,8
Kerala,Thrissur,"BMS|RamdasMovieHouseThrissur",Malayalam,11:00,GoldenClass,₹110,238,9
Kerala,Kozhikode,"PTM|MagicFramesApsara4KDolbyAtmosCalicut",Malayalam,11:00,Balcony,₹180,140,-36
Kerala,Kozhikode,"PTM|MagicFramesApsara4KDolbyAtmosCalicut",Malayalam,11:00,FirstClass,₹150,680,-62
Kerala,Ottapalam,"PTM|LadderCinemasOttapalam",Malayalam,11:00,Recliner,₹450,28,14
Kerala,Ottapalam,"PTM|LadderCinemasOttapalam",Malayalam,11:00,Executive,₹150,444,8
Kerala,Kozhikode,"PTM|CrownTheatreDolbyAtmosCalicut",Malayalam,11:00,Audi13DChargesInclusive,₹200,200,30
Kerala,Pathanamthitta,"BMS|UpasanaTheatreRanni",Malayalam,11:00,GoldClass,₹110,240,3
Kerala,Haripad,"BMS|SnTheatreHaripad",Malayalam,11:00,Screen2,₹110,259,0
Kerala,Trivandrum,"BMS|ThapasyaCineHouseAttingal",Malayalam,11:00,Balcony,₹150,188,5
Kerala,Trivandrum,"BMS|ThapasyaCineHouseAttingal",Malayalam,11:00,Circle,₹130,451,2
Kerala,SultanBathery,"BMS|MintCinemasAC2K3DSulthanBathery",Malayalam,11:00,Platinum,₹129.7,77,6
Kerala,SultanBathery,"BMS|MintCinemasAC2K3DSulthanBathery",Malayalam,11:00,Gold,₹110,140,7
Kerala,Trivandrum,"BMS|RaniTalkies4KDolbyAtmosNedumangadu",Malayalam,11:00,Executive,₹250,30,0
Kerala,Trivandrum,"BMS|RaniTalkies4KDolbyAtmosNedumangadu",Malayalam,11:00,Platinum,₹130,238,24
Kerala,Trivandrum,"BMS|RaniTalkies4KDolbyAtmosNedumangadu",Malayalam,11:00,Gold3D,₹160,112,12
Kerala,Alathur,"BMS|SnehaCinemaACAlathur",Tamil,11:00,Sofa3D,₹200,18,0
Kerala,Alathur,"BMS|SnehaCinemaACAlathur",Tamil,11:00,Platinum3D,₹170,160,0
Kerala,Alathur,"BMS|SnehaCinemaACAlathur",Tamil,11:00,Lounge3D,₹180,14,0
Kerala,Erattupetta,"BMS|RajansMetroACErattupetta",Malayalam,11:00,FamilyBox3D,₹190,16,0
Kerala,Erattupetta,"BMS|RajansMetroACErattupetta",Malayalam,11:00,Platinum3D,₹170,62,0
Kerala,Erattupetta,"BMS|RajansMetroACErattupetta",Malayalam,11:00,Gold3D,₹140,256,34
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,11:00,PlatinumFamilyCircle,₹135,96,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,11:00,Platinum,₹135,136,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,11:00,GoldFamilyCircle,₹125,94,0
Kerala,Kadakkal,"BMS|SreeSailamCineHouse4KKadakkal",Malayalam,11:00,Gold,₹125,294,0
Kerala,Malappuram,"PTM|MallikaPlexRachanaNaveenMalappuram",Malayalam,11:00,Sofa,₹200,0,-30
Kerala,Malappuram,"PTM|MallikaPlexRachanaNaveenMalappuram",Malayalam,11:00,Executive,₹129.8,287,0
Kerala,Kozhikode,"PTM|MallikaPlexDolbyAtmosCalicut",Malayalam,11:00,Executive3DChargesInclusive,₹170,192,6
Kerala,Adoor,"PTM|SmithaTheatreUfoDtsAdoor",Malayalam,11:00,Reserved,₹90,399,333
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Malayalam,11:00,RoyalCircle,₹180,415,32
Kerala,Trivandrum,"BMS|SreeKaleeswarySreeSaraswathy2K3DKaliyikkav",Tamil,11:00,RoyalCircle,₹180,484,33
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,11:00,ReclineCircle3DChargesInclusive,₹270,4,0
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,11:00,FamilyCircle3DChargesInclusive,₹150,92,0
Kerala,Edappal,"PTM|GovindaCinemasUnipolarBeam3DEdappal",Malayalam,11:00,Diamond3DChargesInclusive,₹130,194,2
Kerala,Trivandrum,"BMS|HarisreeTheatre4K3DDolby71Kazhakuttom",Malayalam,11:00,Platinum,₹129.8,565,0
Kerala,Pattambi,"BMS|AlexMoviesPattambi",Malayalam,11:00,ElishaCircle,₹110,320,0
Kerala,Mattannur,"BMS|MagicFramesSahinaCinemasMattannur",Malayalam,11:00,Audi2,₹129.78,144,2
Kerala,Peringamala,"BMS|AswathyCineplusPeringamala",Tamil,11:00,Platinum3D,₹280,30,0
Kerala,Peringamala,"BMS|AswathyCineplusPeringamala",Tamil,11:00,Executive3D,₹180,417,0
Kerala,Alappuzha,"BMS|ParadiseCinemaCherthala",Malayalam,11:00,Platinum,₹170,180,17
Kerala,Alappuzha,"BMS|ParadiseCinemaCherthala",Malayalam,11:00,Gold,₹150,207,1
Kerala,Muvattupuzha,"BMS|EvmLatha4K3DRgbPureLaser71Muvattupuzha",Malayalam,11:00,Deluxe,₹150,292,3
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,11:00,Recliner3D,₹330,16,0
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,11:00,Sofa3D,₹230,34,0
Kerala,Punalur,"BMS|ThaiLakshmiCinemaPunalur",Tamil,11:00,Premium3D,₹160,286,0
Kerala,Kadalundi,"BMS|ChithraCineplex4KDtsXKozhikodeMannurValavu",Malayalam,11:00,Gold,₹159.8,142,2
Kerala,Palakkad,"BMS|KairaliSreeTheatreChittur",Tamil,11:00,Platinum,₹105,341,0
Kerala,Palakkad,"BMS|CkmVictoryCinemasPeringottukurissi",Tamil,11:00,Platinum,₹150,12,0
Kerala,Palakkad,"BMS|CkmVictoryCinemasPeringottukurissi",Tamil,11:00,Gold,₹110,112,0
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,11:00,Platinum3D,₹200,15,0
Kerala,Angamaly,"BMS|FourStarMoviesManjapraAngamaly",Malayalam,11:00,Gold3D,₹159,159,0
Kerala,Vadakkencherry,"BMS|JayabharathTheatreVadakkencherry",Tamil,11:00,Movies,₹120,367,146
Kerala,Kollam,"BMS|LmCinemas4K3DDolby71Chathannoor",Malayalam,11:00,Audi13D,₹190,101,0
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,11:00,SofaSeat,₹275,23,2
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,11:00,Platinum,₹175,75,18
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,11:00,Gold,₹155,143,10
Kerala,Thiruvalla,"BMS|AashirvadCineplexxKadappra",Malayalam,11:00,Silver,₹100,22,0
Kerala,Pattambi,"BMS|KrishnaCineplex4KRgbLaser3DDolbyAtmos",Malayalam,11:00,SunCircle,₹200,34,0
Kerala,Pattambi,"BMS|KrishnaCineplex4KRgbLaser3DDolbyAtmos",Malayalam,11:00,MoonCircle,₹130,302,0
Kerala,Chengannur,"BMS|CCinemasChengannur",Malayalam,11:00,ExecutiveSofa,₹250,22,6
Kerala,Chengannur,"BMS|CCinemasChengannur",Malayalam,11:00,KingsLounge,₹150,321,26
Kerala,Tirur,"BMS|MagicFramesAnoograhaCinemasTirur",Malayalam,11:00,Recliner,₹180,16,3
Kerala,Tirur,"BMS|MagicFramesAnoograhaCinemasTirur",Malayalam,11:00,FirstClass,₹140,380,2
Kerala,Ottapalam,"PTM|DreamaxCinemas2K71SurroundMayannur",Malayalam,11:00,Executive,₹129.8,200,0
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,11:05,Recliner3D,₹380,15,0
Kerala,Trivandrum,"BMS|DreamsAttingal",Malayalam,11:05,Sofa3D,₹230,120,15
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,11:15,Recliner3D,₹320,10,0
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,11:15,Sofa3D,₹230,12,0
Kerala,Punalur,"BMS|DevaCarnivalCinemasDMallPunalur",Malayalam,11:15,Silver3D,₹159.7,161,24
Kerala,Kochi,"BMS|MCinemas4K3DDolbyAtmosVarapuzha",Malayalam,11:15,Audi13D,₹190,244,7
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,11:15,LuxePrime,₹780,26,12
Kerala,Trivandrum,"BMS|PvrLuluTrivandrum",Malayalam,11:15,Luxe,₹680,24,0
Kerala,Pallickathodu,"BMS|AnchaniCinemas4KDolbyAtmosPallickathodu",Malayalam,11:15,Platinum,₹250,16,0
Kerala,Pallickathodu,"BMS|AnchaniCinemas4KDolbyAtmosPallickathodu",Malayalam,11:15,Gold,₹150,171,1
Kerala,Koppam,"BMS|SyndicateCinemasKoppam4KDolbyAtmosRgbLaser",Malayalam,11:15,Platinum,₹250,20,0
Kerala,Koppam,"BMS|SyndicateCinemasKoppam4KDolbyAtmosRgbLaser",Malayalam,11:15,Gold,₹129,185,14
Kerala,Alappuzha,"BMS|KairaliSreeTheaterAlappuzha",Malayalam,11:15,Platinum,₹125,305,4
Kerala,Guruvayur,"PTM|DevakiCinemasGuruvayur",Malayalam,11:15,FirstClass,₹110,474,0
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Malayalam,11:15,Paradise,₹129.8,354,281
Kerala,Trivandrum,"BMS|SwaramLayamCinemasKattakada",Malayalam,11:15,Layam3D,₹159.8,143,0
Kerala,Peravoor,"BMS|AuraCinemasPeravoor",Malayalam,11:15,Screen1,₹130,162,2
Kerala,Pulpally,"BMS|BlueMoonTheatrePulpally",Malayalam,11:15,Audi1,₹110,168,0
Kerala,Cherpulassery,"BMS|DeviCinemasCherpulassery",Malayalam,11:15,Gold,₹125,399,0
Kerala,Nedumkandam,"BMS|GCinemaxMultiplex",Malayalam,11:20,Audi1,₹140,240,0
Kerala,Trivandrum,"BMS|PvrKripaThampanoorTrivandrum",Tamil,11:25,Classic,₹165,325,28
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:25,RoyalRecliner,₹300,14,6
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:25,Royal,₹200,51,33
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:25,Club,₹170,256,49
Kerala,Thrissur,"BMS|InoxSobhaCityMall",Malayalam,11:25,Executive,₹140,36,0
Kerala,Vadakkencherry,"BMS|KamMoviesVadakkenchery",Tamil,11:30,Platinum3D,₹150,423,11
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,11:30,Platinum,₹430,42,11
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,11:30,Gold,₹300,16,5
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,11:30,Executive,₹160,200,55
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Tamil,11:30,Economy,₹110,29,9
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,11:30,Lounge,₹250,44,44
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,11:30,GoldClass,₹170,182,182
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,11:30,ClubClass,₹150,263,263
Kerala,Kunnamkulam,"PTM|RhDreambigCinemasKunnamkulam",Malayalam,11:30,Platinum3DChargesInclusive,₹159.76,241,10
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,11:30,Gold3DChargesInclusive,₹280,5,1
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,11:30,Executive3DChargesInclusive,₹180,181,42
Kerala,Trivandrum,"PTM|AriesplexSlCinemasCinionicDolbyAtmosTrivandrum",Malayalam,11:30,Economy3DChargesInclusive,₹130,17,4
Kerala,Puthenvelikkara,"BMS|ManuDMaxCinemasPuthenvelikkara",Malayalam,11:30,Diamond,₹110,252,0
Kerala,Kochi,"BMS|PadmaCinemaKochi",Malayalam,11:30,Platinum,₹160,178,40
Kerala,Alappuzha,"BMS|PankajTheatreAlappuzha",Malayalam,11:30,Balcony,₹129.78,339,2
Kerala,Alappuzha,"BMS|PankajTheatreAlappuzha",Malayalam,11:30,FirstClass,₹120,525,0
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,11:30,Platinum,₹300,12,12
Kerala,Chalakudy,"PTM|DCinemaa4KChalakudy",Malayalam,11:30,Gold,₹150,405,405
Kerala,Chalakudy,"PTM|SurabhiMovies4K3DChalakudy",Malayalam,11:30,Gold,₹129,625,43
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,11:30,Platinum,₹180,36,0
Kerala,Amballur,"PTM|ChandVsreeramaMoviesPudukkad",Malayalam,11:30,Gold,₹129,388,2
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,11:30,DiamondRecliner3D,₹280,17,2
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,11:30,PlatinumSofa3D,₹230,64,4
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,11:30,Gold3D,₹180,249,34
Kerala,Kodungallur,"BMS|LakshmiCinemas4KLaserDolbyAtmosKodungallur",Malayalam,11:30,Silver3D,₹130,70,1
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Malayalam,11:30,Gold,₹129,311,29
Kerala,Kattappana,"BMS|AiswaryaCinemasKattappana",Malayalam,11:30,Platinum,₹200,68,14
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,11:30,Executive3D,₹290,19,0
Kerala,Changaramkulam,"BMS|MarsCinemas4KDolbyAtmosChangaramkulam",Malayalam,11:30,Platinum3D,₹190,245,15
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,11:30,Platinum3D,₹280,28,2
Kerala,Alappuzha,"BMS|PanCinemasAlappuzha",Malayalam,11:30,Gold3D,₹210,265,14
Kerala,Kozhikode,"BMS|SurabhiCinemasKozhikode",Malayalam,11:30,RedRuby,₹180,106,9
Kerala,Manjeri,"BMS|SreedeviCinePalaceManjeri",Malayalam,11:30,Sreedevi,₹170,299,239
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,11:30,Silver3D,₹190,224,8
Kerala,Thodupuzha,"BMS|SilverHillsCinemas4KLaser3DDolby71",Malayalam,11:30,Gold3D,₹300,16,0
Kerala,Perinthalmanna,"PTM|MallikaPlexChithralayaAngadipuram",Malayalam,11:30,Sofa,₹150,14,1
Kerala,Perinthalmanna,"PTM|MallikaPlexChithralayaAngadipuram",Malayalam,11:30,Executive,₹100,180,9
Kerala,Ullikkal,"BMS|SjGCinemas4KDolbyAtmosUlikkal",Malayalam,11:30,Standard3D,₹150,260,73
Kerala,Kochi,"BMS|KCinemas4KDolbyAtmosTripplebeam3DCherai",Malayalam,11:30,Platinum,₹230,17,0
Kerala,Kochi,"BMS|KCinemas4KDolbyAtmosTripplebeam3DCherai",Malayalam,11:30,Gold,₹150,195,13
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,11:30,Gold3D,₹330,13,2
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,11:30,Platinum3D,₹220,80,14
Kerala,Trivandrum,"BMS|ArtechCinemasTrivandrum",Malayalam,11:30,Silver3D,₹200,84,1
Kerala,Thalassery,"BMS|MagicFramesDowntownMallThalassery",Malayalam,11:30,Gold3D,₹190,136,20
Kerala,Goolikkadavu,"BMS|TMaxCineplexGoolikkadavu",Malayalam,11:30,Premium3D,₹130,237,2
Kerala,Kollam,"BMS|AshokCineHouseParavur",Malayalam,11:30,Audi1,₹150,224,54
Kerala,Kunnamkulam,"PTM|ThavoosTheatreAC2KHarknessSilverScreenDolbyCrystalSound71Kunnamkulam",Malayalam,11:30,Balcony,₹129,112,112
Kerala,Kunnamkulam,"PTM|ThavoosTheatreAC2KHarknessSilverScreenDolbyCrystalSound71Kunnamkulam",Malayalam,11:30,FirstClass,₹110,318,0
TamilNadu,Anaikatti,"PTM|CityCinema2KACAnaikatti",Tamil,11:30,Premium,₹100,236,0
Kerala,Kumily,"BMS|EvmCinemasKumily",Tamil,11:30,RoyalCircle,₹129.19,330,0
Kerala,Kodungallur,"BMS|DCinemaaMughalMallBarco4KLaserKodungallur",Malayalam,11:30,Gold3D,₹180,225,16
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,11:30,Recliner,₹400,12,0
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,11:30,Platinum,₹180,84,0
Kerala,Vadakkencherry,"BMS|KadankavilCinemas2KLaserVadakkenchery",Tamil,11:30,Diamond,₹110,198,5
Kerala,Kochi,"BMS|ShafazLaserGrand4KTheatreNorthParavoor",Malayalam,11:30,BrownSquare,₹120,279,35
Kerala,Kodaly,"BMS|SreedeviSCinemasKodaly",Malayalam,11:30,Royal,₹220,21,0
Kerala,Kodaly,"BMS|SreedeviSCinemasKodaly",Malayalam,11:30,Red,₹129,151,2
Kerala,Thrissur,"BMS|SavithaMovieMagicKecheriThrissur",Malayalam,11:45,FirstClass,₹100,309,0
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,11:45,Platinum3D,₹290,22,0
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,11:45,Gold3D,₹180,168,1
Kerala,Thrissur,"BMS|ShivadhamCinemasUrakamThrissur",Malayalam,11:45,Silver3D,₹159,60,0
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,11:45,GoldCircle,₹160,306,38
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,11:45,SilverCircle,₹140,770,110
Kerala,Kochi,"BMS|KavithaTheatre4K3DDolby71Ernakulam",Malayalam,11:45,Sofa,₹250,23,0
Kerala,Thalassery,"BMS|LibertyParadiseThalassery",Malayalam,11:45,LittileParadise,₹129.8,500,337
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,11:45,GoldenCircle,₹160,228,3
Kerala,Kochi,"BMS|EvmCinemaFortKochi4K3DDolbyAtmos",Malayalam,11:45,SilverCircle,₹140,502,0
Kerala,Irinjalakuda,"BMS|MasMoviesIrinjalakuda",Malayalam,11:45,Royal3D,₹250,21,0
Kerala,Irinjalakuda,"BMS|MasMoviesIrinjalakuda",Malayalam,11:45,Gold3D,₹159,351,14
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,11:50,Recliner,₹270,13,6
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,11:50,Prime,₹190,92,17
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,11:50,ClassicPlus,₹170,126,17
Kerala,Kochi,"BMS|PvrLuluKochi",Tamil,11:50,Classic,₹120,54,0
Kerala,Kochi,"BMS|PvrLuluKochi",Hindi,11:50,Recliner,₹500,56,26
Kerala,Chendrapinni,"BMS|SreeMurukaMoviesACChendrapinni",Malayalam,12:00,GoldClass,₹120,258,0
Kerala,Kannur,"BMS|LibertyCinemaKannurAmbiliTheatre",Malayalam,12:00,Platinum,₹129.8,230,126
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,12:00,RoyalSofa3D,₹250,15,0
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,12:00,Premium3D,₹180,56,7
Kerala,Thrissur,"BMS|FunMoviesThrissur",Malayalam,12:00,Club3D,₹160,54,0
Kerala,Pattambi,"BMS|MagicFramesCinemasPattambi",Malayalam,12:00,Recliner,₹300,14,0
Kerala,Pattambi,"BMS|MagicFramesCinemasPattambi",Malayalam,12:00,Gold,₹180,170,3
Kerala,Pattambi,"BMS|MagicFramesCinemasPattambi",Malayalam,12:00,Silver,₹150,76,0
Kerala,Angamaly,"BMS|JmMoviesJoshMallMookkannoorAngamaly",Malayalam,12:00,Gold,₹129,120,1
Kerala,Angamaly,"BMS|JmMoviesJoshMallMookkannoorAngamaly",Malayalam,12:00,Platinum,₹160,16,0
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,12:00,Platinum,₹160,25,2
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,12:00,Gold,₹140,243,11
Kerala,Kochi,"BMS|DharsanaCinemaComplexPiravom",Malayalam,12:00,Silver,₹80,26,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Balcony,₹160,102,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Luxury,₹220,25,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Diamond,₹150,112,0
Kerala,Thrissur,"BMS|JkCinemas4KDolbyAtmosThriprayar",Malayalam,12:00,Gold,₹129.8,120,0
Kerala,Kochi,"BMS|MCinemas4K3DDolbyAtmosVarapuzha",Malayalam,12:00,Audi2,₹150,182,0
Kerala,Irinjalakuda,"PTM|ChembakasseryCinemas4K3DDolbyAtmos",Malayalam,12:00,HeavenlyCircle3DChargesInclusive,₹260,18,0
Kerala,Irinjalakuda,"PTM|ChembakasseryCinemas4K3DDolbyAtmos",Malayalam,12:00,RoyalCircle3DChargesInclusive,₹159.8,356,29
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,12:00,Gold3D,₹230,38,2
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,12:00,Royal3D,₹200,95,6
Kerala,Thriprayar,"BMS|VbCinemas4KRgbLaserAtmosThriprayar",Malayalam,12:00,Club3D,₹159.8,98,6
